Gene	Nb_4_Eye	Nb_5_Eye
ENSNBRG00000012301	0	0
ENSNBRG00000012302	0	0
ENSNBRG00000012303	112	153
ENSNBRG00000012304	0	0
ENSNBRG00000012305	0	0
ENSNBRG00000012306	0	0
ENSNBRG00000012307	23	47
ENSNBRG00000012308	0	0
ENSNBRG00000012309	0	0
ENSNBRG00000012310	0	0
ENSNBRG00000012311	10	39
ENSNBRG00000012312	0	0
ENSNBRG00000012313	0	0
ENSNBRG00000012314	0	0
ENSNBRG00000012315	0	0
ENSNBRG00000012316	0	0
ENSNBRG00000012317	0	0
ENSNBRG00000012318	0	0
ENSNBRG00000012319	0	0
ENSNBRG00000012320	0	0
ENSNBRG00000012321	0	0
ENSNBRG00000012322	31	40
ENSNBRG00000012323	0	0
ENSNBRG00000012324	0	0
ENSNBRG00000012325	0	0
ENSNBRG00000012326	0	0
ENSNBRG00000012327	433	458
ENSNBRG00000012328	0	0
ENSNBRG00000012329	0	0
ENSNBRG00000012330	0	0
ENSNBRG00000012331	1	24
ENSNBRG00000012332	30	34
ENSNBRG00000012333	0	0
ENSNBRG00000012334	0	0
ENSNBRG00000012335	0	0
ENSNBRG00000012336	0	0
ENSNBRG00000012337	0	0
ENSNBRG00000012338	0	0
ENSNBRG00000012339	0	0
ENSNBRG00000012340	0	0
ENSNBRG00000012341	0	0
ENSNBRG00000012342	0	0
ENSNBRG00000012343	0	0
ENSNBRG00000012344	0	0
ENSNBRG00000012345	0	0
ENSNBRG00000012346	0	0
ENSNBRG00000012347	0	0
ENSNBRG00000012348	0	0
ENSNBRG00000012349	0	0
ENSNBRG00000012350	0	0
ENSNBRG00000012351	0	0
ENSNBRG00000012352	0	0
ENSNBRG00000012353	0	0
ENSNBRG00000012354	0	0
ENSNBRG00000012355	0	0
ENSNBRG00000012356	0	0
ENSNBRG00000012357	0	0
ENSNBRG00000012358	0	0
ENSNBRG00000012359	0	0
ENSNBRG00000012360	0	0
ENSNBRG00000012361	0	0
ENSNBRG00000012362	0	0
ENSNBRG00000012363	0	0
ENSNBRG00000012364	0	0
ENSNBRG00000012365	0	0
ENSNBRG00000012366	35	48
ENSNBRG00000012367	0	0
ENSNBRG00000012368	0	0
ENSNBRG00000012369	0	0
ENSNBRG00000012370	0	0
ENSNBRG00000012371	0	0
ENSNBRG00000012372	0	0
ENSNBRG00000012373	0	0
ENSNBRG00000012374	0	0
ENSNBRG00000012375	0	0
ENSNBRG00000012376	0	0
ENSNBRG00000012377	0	0
ENSNBRG00000012378	0	0
ENSNBRG00000012379	0	0
ENSNBRG00000012380	0	0
ENSNBRG00000012381	0	0
ENSNBRG00000012382	9	23
ENSNBRG00000012383	0	0
ENSNBRG00000012384	0	0
ENSNBRG00000012385	0	0
ENSNBRG00000012386	0	0
ENSNBRG00000012387	0	0
ENSNBRG00000012388	0	0
ENSNBRG00000012389	0	0
ENSNBRG00000012390	0	0
ENSNBRG00000012391	0	0
ENSNBRG00000012392	0	0
ENSNBRG00000012393	0	0
ENSNBRG00000012394	0	0
ENSNBRG00000012395	0	0
ENSNBRG00000012396	0	0
ENSNBRG00000012397	0	0
ENSNBRG00000012398	0	0
ENSNBRG00000012399	37	76
ENSNBRG00000012400	0	0
ENSNBRG00000012401	0	0
ENSNBRG00000012402	0	0
ENSNBRG00000012403	0	0
ENSNBRG00000012404	34	46
ENSNBRG00000012405	0	0
ENSNBRG00000012406	0	0
ENSNBRG00000012407	83	110
ENSNBRG00000012408	0	0
ENSNBRG00000012409	0	0
ENSNBRG00000012410	0	0
ENSNBRG00000012411	0	0
ENSNBRG00000012412	0	0
ENSNBRG00000012413	0	0
ENSNBRG00000012414	0	0
ENSNBRG00000012415	0	0
ENSNBRG00000012416	0	0
ENSNBRG00000012417	0	0
ENSNBRG00000012418	0	0
ENSNBRG00000012419	0	0
ENSNBRG00000012420	0	0
ENSNBRG00000012421	0	0
ENSNBRG00000012422	0	0
ENSNBRG00000012423	0	0
ENSNBRG00000012424	0	0
ENSNBRG00000012425	0	0
ENSNBRG00000012426	0	0
ENSNBRG00000012427	0	0
ENSNBRG00000012428	0	0
ENSNBRG00000012429	0	0
ENSNBRG00000012430	0	0
ENSNBRG00000012431	0	0
ENSNBRG00000012432	0	0
ENSNBRG00000012433	0	0
ENSNBRG00000012434	0	0
ENSNBRG00000012435	0	0
ENSNBRG00000012436	0	0
ENSNBRG00000012437	0	0
ENSNBRG00000012438	0	0
ENSNBRG00000012439	0	0
ENSNBRG00000012440	0	0
ENSNBRG00000012441	23	25
ENSNBRG00000012442	37	50
ENSNBRG00000012443	0	0
ENSNBRG00000012444	81	106
ENSNBRG00000012445	0	0
ENSNBRG00000012446	0	0
ENSNBRG00000012447	0	0
ENSNBRG00000012448	0	0
ENSNBRG00000012449	0	0
ENSNBRG00000012450	0	0
ENSNBRG00000012451	0	0
ENSNBRG00000012452	0	0
ENSNBRG00000012453	0	0
ENSNBRG00000012454	0	0
ENSNBRG00000012455	0	0
ENSNBRG00000012456	0	0
ENSNBRG00000012457	0	0
ENSNBRG00000012458	0	0
ENSNBRG00000012459	76	90
ENSNBRG00000012460	0	0
ENSNBRG00000012461	0	0
ENSNBRG00000012462	0	0
ENSNBRG00000012463	41	82
ENSNBRG00000012464	0	0
ENSNBRG00000012465	0	0
ENSNBRG00000012466	0	0
ENSNBRG00000012467	0	0
ENSNBRG00000012468	104	143
ENSNBRG00000012469	0	0
ENSNBRG00000012470	0	0
ENSNBRG00000012471	0	0
ENSNBRG00000012472	0	0
ENSNBRG00000012473	27	33
ENSNBRG00000012474	0	0
ENSNBRG00000012475	0	0
ENSNBRG00000012476	0	0
ENSNBRG00000012477	21	63
ENSNBRG00000012478	0	0
ENSNBRG00000012479	0	0
ENSNBRG00000012480	0	0
ENSNBRG00000012481	0	0
ENSNBRG00000012482	0	0
ENSNBRG00000012483	0	0
ENSNBRG00000012484	0	0
ENSNBRG00000012485	118	144
ENSNBRG00000012486	72	85
ENSNBRG00000012487	63	87
ENSNBRG00000012488	0	0
ENSNBRG00000012489	0	0
ENSNBRG00000012490	17	25
ENSNBRG00000012491	0	0
ENSNBRG00000012492	0	0
ENSNBRG00000012493	0	0
ENSNBRG00000012494	0	0
ENSNBRG00000012495	0	0
ENSNBRG00000012496	49	69
ENSNBRG00000012497	0	0
ENSNBRG00000012498	0	0
ENSNBRG00000012499	0	0
ENSNBRG00000012500	0	0
ENSNBRG00000012501	0	0
ENSNBRG00000012502	0	0
ENSNBRG00000012503	6	21
ENSNBRG00000012504	0	0
ENSNBRG00000012505	0	0
ENSNBRG00000012506	0	0
ENSNBRG00000012507	8	51
ENSNBRG00000012508	0	0
ENSNBRG00000012509	0	0
ENSNBRG00000012510	0	0
ENSNBRG00000012511	0	0
ENSNBRG00000012512	0	0
ENSNBRG00000012513	0	0
ENSNBRG00000012514	0	0
ENSNBRG00000012515	0	0
ENSNBRG00000012516	0	0
ENSNBRG00000012517	0	0
ENSNBRG00000012518	0	0
ENSNBRG00000012519	0	0
ENSNBRG00000012520	0	0
ENSNBRG00000012521	0	0
ENSNBRG00000012522	0	0
ENSNBRG00000012523	0	0
ENSNBRG00000012524	0	0
ENSNBRG00000012525	0	0
ENSNBRG00000012526	0	0
ENSNBRG00000012527	0	0
ENSNBRG00000012528	0	0
ENSNBRG00000012529	0	0
ENSNBRG00000012530	0	0
ENSNBRG00000012531	0	0
ENSNBRG00000012532	0	0
ENSNBRG00000012533	0	0
ENSNBRG00000012534	0	0
ENSNBRG00000012535	0	0
ENSNBRG00000012536	0	0
ENSNBRG00000012537	0	0
ENSNBRG00000012538	0	0
ENSNBRG00000012539	0	0
ENSNBRG00000012540	0	0
ENSNBRG00000012541	0	0
ENSNBRG00000012542	0	0
ENSNBRG00000012543	0	0
ENSNBRG00000012544	0	0
ENSNBRG00000012545	0	0
ENSNBRG00000012546	0	0
ENSNBRG00000012547	0	0
ENSNBRG00000012548	0	0
ENSNBRG00000012549	0	0
ENSNBRG00000012550	0	0
ENSNBRG00000012551	0	0
ENSNBRG00000012552	0	0
ENSNBRG00000012553	0	0
ENSNBRG00000012554	0	0
ENSNBRG00000012555	0	0
ENSNBRG00000012556	21	28
ENSNBRG00000012557	0	0
ENSNBRG00000012558	0	0
ENSNBRG00000012559	0	0
ENSNBRG00000012560	0	0
ENSNBRG00000012561	0	0
ENSNBRG00000012562	0	0
ENSNBRG00000012563	0	0
ENSNBRG00000012564	0	0
ENSNBRG00000012565	0	0
ENSNBRG00000012566	36	60
ENSNBRG00000012567	0	0
ENSNBRG00000012568	0	0
ENSNBRG00000012569	0	0
ENSNBRG00000012570	0	0
ENSNBRG00000012571	0	0
ENSNBRG00000012572	0	0
ENSNBRG00000012573	208	215
ENSNBRG00000012574	0	0
ENSNBRG00000012575	0	0
ENSNBRG00000012576	0	0
ENSNBRG00000012577	0	0
ENSNBRG00000012578	0	0
ENSNBRG00000012579	0	0
ENSNBRG00000012580	0	0
ENSNBRG00000012581	0	0
ENSNBRG00000012582	0	0
ENSNBRG00000012583	0	0
ENSNBRG00000012584	0	0
ENSNBRG00000012585	0	0
ENSNBRG00000012586	0	0
ENSNBRG00000012587	0	0
ENSNBRG00000012588	0	0
ENSNBRG00000012589	0	0
ENSNBRG00000012590	0	0
ENSNBRG00000012591	29	39
ENSNBRG00000012592	0	0
ENSNBRG00000012593	0	0
ENSNBRG00000012594	0	0
ENSNBRG00000012595	0	0
ENSNBRG00000012596	0	0
ENSNBRG00000012597	0	0
ENSNBRG00000012598	0	0
ENSNBRG00000012599	0	0
ENSNBRG00000012600	5	13
ENSNBRG00000012601	0	0
ENSNBRG00000012602	0	0
ENSNBRG00000012603	0	0
ENSNBRG00000012604	0	0
ENSNBRG00000012605	0	0
ENSNBRG00000012606	0	0
ENSNBRG00000012607	0	0
ENSNBRG00000012608	0	0
ENSNBRG00000012609	0	0
ENSNBRG00000012610	0	0
ENSNBRG00000012611	13	14
ENSNBRG00000012612	0	0
ENSNBRG00000012613	0	0
ENSNBRG00000012614	10	15
ENSNBRG00000012615	0	0
ENSNBRG00000012616	0	0
ENSNBRG00000012617	183	195
ENSNBRG00000012618	0	0
ENSNBRG00000012619	73	83
ENSNBRG00000012620	0	0
ENSNBRG00000012621	0	0
ENSNBRG00000012622	0	0
ENSNBRG00000012623	0	0
ENSNBRG00000012624	0	0
ENSNBRG00000012625	1	7
ENSNBRG00000012626	0	0
ENSNBRG00000012627	0	0
ENSNBRG00000012628	0	0
ENSNBRG00000012629	0	0
ENSNBRG00000012630	0	0
ENSNBRG00000012631	0	0
ENSNBRG00000012632	0	0
ENSNBRG00000012633	0	0
ENSNBRG00000012634	0	0
ENSNBRG00000012635	0	0
ENSNBRG00000012636	0	0
ENSNBRG00000012637	0	0
ENSNBRG00000012638	6	11
ENSNBRG00000012639	0	0
ENSNBRG00000012640	5	31
ENSNBRG00000012641	0	0
ENSNBRG00000012642	0	0
ENSNBRG00000012643	0	0
ENSNBRG00000012644	9	33
ENSNBRG00000012645	0	0
ENSNBRG00000012646	0	0
ENSNBRG00000012647	0	0
ENSNBRG00000012648	0	0
ENSNBRG00000012649	0	0
ENSNBRG00000012650	0	0
ENSNBRG00000012651	0	0
ENSNBRG00000012652	0	0
ENSNBRG00000012653	0	0
ENSNBRG00000012654	0	0
ENSNBRG00000012655	0	0
ENSNBRG00000012656	0	0
ENSNBRG00000012657	0	0
ENSNBRG00000012658	0	0
ENSNBRG00000012659	0	0
ENSNBRG00000012660	0	0
ENSNBRG00000012661	37	75
ENSNBRG00000012662	0	0
ENSNBRG00000012663	0	0
ENSNBRG00000012664	0	0
ENSNBRG00000012665	0	0
ENSNBRG00000012666	21	53
ENSNBRG00000012667	0	0
ENSNBRG00000012668	0	0
ENSNBRG00000012669	0	0
ENSNBRG00000012670	0	0
ENSNBRG00000012671	0	0
ENSNBRG00000012672	0	0
ENSNBRG00000012673	449	473
ENSNBRG00000012674	0	0
ENSNBRG00000012675	0	0
ENSNBRG00000012676	0	0
ENSNBRG00000012677	490	524
ENSNBRG00000012678	0	0
ENSNBRG00000012679	0	0
ENSNBRG00000012680	0	0
ENSNBRG00000012681	0	0
ENSNBRG00000012682	0	0
ENSNBRG00000012683	0	0
ENSNBRG00000012684	0	0
ENSNBRG00000012685	0	0
ENSNBRG00000012686	38	59
ENSNBRG00000012687	0	0
ENSNBRG00000012688	0	0
ENSNBRG00000012689	5	30
ENSNBRG00000012690	14	24
ENSNBRG00000012691	0	0
ENSNBRG00000012692	0	0
ENSNBRG00000012693	0	0
ENSNBRG00000012694	0	0
ENSNBRG00000012695	0	0
ENSNBRG00000012696	0	0
ENSNBRG00000012697	0	0
ENSNBRG00000012698	0	0
ENSNBRG00000012699	0	0
ENSNBRG00000012700	0	0
ENSNBRG00000012701	0	0
ENSNBRG00000012702	0	0
ENSNBRG00000012703	0	0
ENSNBRG00000012704	0	0
ENSNBRG00000012705	0	0
ENSNBRG00000012706	0	0
ENSNBRG00000012707	0	0
ENSNBRG00000012708	0	0
ENSNBRG00000012709	0	0
ENSNBRG00000012710	0	0
ENSNBRG00000012711	0	0
ENSNBRG00000012712	0	0
ENSNBRG00000012713	0	0
ENSNBRG00000012714	0	0
ENSNBRG00000012715	0	0
ENSNBRG00000012716	0	0
ENSNBRG00000012717	0	0
ENSNBRG00000012718	0	0
ENSNBRG00000012719	0	0
ENSNBRG00000012720	0	0
ENSNBRG00000012721	0	0
ENSNBRG00000012722	0	0
ENSNBRG00000012723	0	0
ENSNBRG00000012724	0	0
ENSNBRG00000012725	0	0
ENSNBRG00000012726	0	0
ENSNBRG00000012727	0	0
ENSNBRG00000012728	0	0
ENSNBRG00000012729	0	0
ENSNBRG00000012730	0	0
ENSNBRG00000012731	0	0
ENSNBRG00000012732	0	0
ENSNBRG00000012733	0	0
ENSNBRG00000012734	0	0
ENSNBRG00000012735	0	0
ENSNBRG00000012736	0	0
ENSNBRG00000012737	0	0
ENSNBRG00000012738	0	0
ENSNBRG00000012739	0	0
ENSNBRG00000012740	0	0
ENSNBRG00000012741	0	0
ENSNBRG00000012742	1	33
ENSNBRG00000012743	0	0
ENSNBRG00000012744	0	0
ENSNBRG00000012745	0	0
ENSNBRG00000012746	0	0
ENSNBRG00000012747	0	0
ENSNBRG00000012748	0	0
ENSNBRG00000012749	0	0
ENSNBRG00000012750	0	0
ENSNBRG00000012751	0	0
ENSNBRG00000012752	0	0
ENSNBRG00000012753	0	0
ENSNBRG00000012754	0	0
ENSNBRG00000012755	0	0
ENSNBRG00000012756	0	0
ENSNBRG00000012757	0	0
ENSNBRG00000012758	5	26
ENSNBRG00000012759	0	0
ENSNBRG00000012760	0	0
ENSNBRG00000012761	0	0
ENSNBRG00000012762	0	0
ENSNBRG00000012763	0	0
ENSNBRG00000012764	0	0
ENSNBRG00000012765	0	0
ENSNBRG00000012766	0	0
ENSNBRG00000012767	0	0
ENSNBRG00000012768	0	0
ENSNBRG00000012769	0	0
ENSNBRG00000012770	0	0
ENSNBRG00000012771	0	0
ENSNBRG00000012772	0	0
ENSNBRG00000012773	0	0
ENSNBRG00000012774	0	0
ENSNBRG00000012775	1	15
ENSNBRG00000012776	0	0
ENSNBRG00000012777	0	0
ENSNBRG00000012778	0	0
ENSNBRG00000012779	0	0
ENSNBRG00000012780	0	0
ENSNBRG00000012781	0	0
ENSNBRG00000012782	0	0
ENSNBRG00000012783	0	0
ENSNBRG00000012784	0	0
ENSNBRG00000012785	0	0
ENSNBRG00000012786	0	0
ENSNBRG00000012787	0	0
ENSNBRG00000012788	0	0
ENSNBRG00000012789	0	0
ENSNBRG00000012790	0	0
ENSNBRG00000012791	0	0
ENSNBRG00000012792	0	0
ENSNBRG00000012793	0	0
ENSNBRG00000012794	0	0
ENSNBRG00000012795	0	0
ENSNBRG00000012796	0	0
ENSNBRG00000012797	0	0
ENSNBRG00000012798	0	0
ENSNBRG00000012799	0	0
ENSNBRG00000012800	0	0
ENSNBRG00000012801	0	0
ENSNBRG00000012802	0	0
ENSNBRG00000012803	0	0
ENSNBRG00000012804	0	0
ENSNBRG00000012805	0	0
ENSNBRG00000012806	0	0
ENSNBRG00000012807	0	0
ENSNBRG00000012808	0	0
ENSNBRG00000012809	0	0
ENSNBRG00000012810	19	34
ENSNBRG00000012811	0	0
ENSNBRG00000012812	0	0
ENSNBRG00000012813	0	0
ENSNBRG00000012814	0	0
ENSNBRG00000012815	0	0
ENSNBRG00000012816	0	0
ENSNBRG00000012817	0	0
ENSNBRG00000012818	0	0
ENSNBRG00000012819	0	0
ENSNBRG00000012820	0	0
ENSNBRG00000012821	0	0
ENSNBRG00000012822	0	0
ENSNBRG00000012823	0	0
ENSNBRG00000012824	0	0
ENSNBRG00000012825	0	0
ENSNBRG00000012826	0	0
ENSNBRG00000012827	0	0
ENSNBRG00000012828	0	0
ENSNBRG00000012829	0	0
ENSNBRG00000012830	106	130
ENSNBRG00000012831	0	0
ENSNBRG00000012832	0	0
ENSNBRG00000012833	0	0
ENSNBRG00000012834	1633	1636
ENSNBRG00000012835	0	0
ENSNBRG00000012836	58	79
ENSNBRG00000012837	0	0
ENSNBRG00000012838	0	0
ENSNBRG00000012839	0	0
ENSNBRG00000012840	3383	3401
ENSNBRG00000012841	0	0
ENSNBRG00000012842	0	0
ENSNBRG00000012843	0	0
ENSNBRG00000012844	0	0
ENSNBRG00000012845	0	0
ENSNBRG00000012846	20	34
ENSNBRG00000012847	0	0
ENSNBRG00000012848	0	0
ENSNBRG00000012849	0	0
ENSNBRG00000012850	0	0
ENSNBRG00000012851	494	527
ENSNBRG00000012852	0	0
ENSNBRG00000012853	0	0
ENSNBRG00000012854	0	0
ENSNBRG00000012855	0	0
ENSNBRG00000012856	0	0
ENSNBRG00000012857	0	0
ENSNBRG00000012858	0	0
ENSNBRG00000012859	16	53
ENSNBRG00000012860	0	0
ENSNBRG00000012861	128	141
ENSNBRG00000012862	33	40
ENSNBRG00000012863	357	360
ENSNBRG00000012864	0	0
ENSNBRG00000012865	0	0
ENSNBRG00000012866	0	0
ENSNBRG00000012867	0	0
ENSNBRG00000012868	0	0
ENSNBRG00000012869	0	0
ENSNBRG00000012870	5	40
ENSNBRG00000012871	0	0
ENSNBRG00000012872	0	0
ENSNBRG00000012873	0	0
ENSNBRG00000012874	0	0
ENSNBRG00000012875	0	0
ENSNBRG00000012876	0	0
ENSNBRG00000012877	0	0
ENSNBRG00000012878	0	0
ENSNBRG00000012879	0	0
ENSNBRG00000012880	0	0
ENSNBRG00000012881	0	0
ENSNBRG00000012882	0	0
ENSNBRG00000012883	317	359
ENSNBRG00000012884	0	0
ENSNBRG00000012885	0	0
ENSNBRG00000012886	0	0
ENSNBRG00000012887	0	0
ENSNBRG00000012888	0	0
ENSNBRG00000012889	0	0
ENSNBRG00000012890	38	52
ENSNBRG00000012891	0	0
ENSNBRG00000012892	0	0
ENSNBRG00000012893	0	0
ENSNBRG00000012894	0	0
ENSNBRG00000012895	0	0
ENSNBRG00000012896	34	72
ENSNBRG00000012897	0	0
ENSNBRG00000012898	0	0
ENSNBRG00000012899	31	72
ENSNBRG00000012900	0	0
ENSNBRG00000012901	0	0
ENSNBRG00000012902	0	0
ENSNBRG00000012903	0	0
ENSNBRG00000012904	0	0
ENSNBRG00000012905	0	0
ENSNBRG00000012906	2531	2549
ENSNBRG00000012907	0	0
ENSNBRG00000012908	0	0
ENSNBRG00000012909	0	0
ENSNBRG00000012910	0	0
ENSNBRG00000012911	0	0
ENSNBRG00000012912	0	0
ENSNBRG00000012913	0	0
ENSNBRG00000012914	35	52
ENSNBRG00000012915	0	0
ENSNBRG00000012916	0	0
ENSNBRG00000012917	0	0
ENSNBRG00000012918	0	0
ENSNBRG00000012919	0	0
ENSNBRG00000012920	0	0
ENSNBRG00000012921	0	0
ENSNBRG00000012922	0	0
ENSNBRG00000012923	0	0
ENSNBRG00000012924	0	0
ENSNBRG00000012925	0	0
ENSNBRG00000012926	0	0
ENSNBRG00000012927	0	0
ENSNBRG00000012928	96	138
ENSNBRG00000012929	0	0
ENSNBRG00000012930	0	0
ENSNBRG00000012931	0	0
ENSNBRG00000012932	0	0
ENSNBRG00000012933	0	0
ENSNBRG00000012934	0	0
ENSNBRG00000012935	0	0
ENSNBRG00000012936	0	0
ENSNBRG00000012937	0	0
ENSNBRG00000012938	0	0
ENSNBRG00000012939	28	49
ENSNBRG00000012940	0	0
ENSNBRG00000012941	0	0
ENSNBRG00000012942	0	0
ENSNBRG00000012943	0	0
ENSNBRG00000012944	0	0
ENSNBRG00000012945	103	111
ENSNBRG00000012946	857	900
ENSNBRG00000012947	0	0
ENSNBRG00000012948	0	0
ENSNBRG00000012949	0	0
ENSNBRG00000012950	0	0
ENSNBRG00000012951	0	0
ENSNBRG00000012952	0	0
ENSNBRG00000012953	0	0
ENSNBRG00000012954	3	25
ENSNBRG00000012955	47	56
ENSNBRG00000012956	0	0
ENSNBRG00000012957	0	0
ENSNBRG00000012958	0	0
ENSNBRG00000012959	0	0
ENSNBRG00000012960	0	0
ENSNBRG00000012961	0	0
ENSNBRG00000012962	0	0
ENSNBRG00000012963	0	0
ENSNBRG00000012964	0	0
ENSNBRG00000012965	0	0
ENSNBRG00000012966	0	0
ENSNBRG00000012967	0	0
ENSNBRG00000012968	0	0
ENSNBRG00000012969	0	0
ENSNBRG00000012970	0	0
ENSNBRG00000012971	0	0
ENSNBRG00000012972	0	0
ENSNBRG00000012973	0	0
ENSNBRG00000012974	0	0
ENSNBRG00000012975	0	0
ENSNBRG00000012976	0	0
ENSNBRG00000012977	0	0
ENSNBRG00000012978	0	0
ENSNBRG00000012979	0	0
ENSNBRG00000012980	0	0
ENSNBRG00000012981	0	0
ENSNBRG00000012982	0	0
ENSNBRG00000012983	0	0
ENSNBRG00000012984	0	0
ENSNBRG00000012985	0	0
ENSNBRG00000012986	0	0
ENSNBRG00000012987	0	0
ENSNBRG00000012988	0	0
ENSNBRG00000012989	0	0
ENSNBRG00000012990	0	0
ENSNBRG00000012991	0	0
ENSNBRG00000012992	0	0
ENSNBRG00000012993	0	0
ENSNBRG00000012994	0	0
ENSNBRG00000012995	0	0
ENSNBRG00000012996	0	0
ENSNBRG00000012997	0	0
ENSNBRG00000012998	0	0
ENSNBRG00000012999	8	15
ENSNBRG00000013000	0	0
ENSNBRG00000013001	0	0
ENSNBRG00000013002	0	0
ENSNBRG00000013003	0	0
ENSNBRG00000013004	0	0
ENSNBRG00000013005	0	0
ENSNBRG00000013006	19	45
ENSNBRG00000013007	0	0
ENSNBRG00000013008	21	48
ENSNBRG00000013009	0	0
ENSNBRG00000013010	0	0
ENSNBRG00000013011	0	0
ENSNBRG00000013012	0	0
ENSNBRG00000013013	0	0
ENSNBRG00000013014	0	0
ENSNBRG00000013015	19	54
ENSNBRG00000013016	0	0
ENSNBRG00000013017	0	0
ENSNBRG00000013018	558	578
ENSNBRG00000013019	0	0
ENSNBRG00000013020	0	0
ENSNBRG00000013021	0	0
ENSNBRG00000013022	0	0
ENSNBRG00000013023	0	0
ENSNBRG00000013024	0	0
ENSNBRG00000013025	0	0
ENSNBRG00000013026	0	0
ENSNBRG00000013027	175	194
ENSNBRG00000013028	0	0
ENSNBRG00000013029	0	0
ENSNBRG00000013030	249	273
ENSNBRG00000013031	61	62
ENSNBRG00000013032	0	0
ENSNBRG00000013033	0	0
ENSNBRG00000013034	0	0
ENSNBRG00000013035	0	0
ENSNBRG00000013036	0	0
ENSNBRG00000013037	0	0
ENSNBRG00000013038	0	0
ENSNBRG00000013039	0	0
ENSNBRG00000013040	0	0
ENSNBRG00000013041	0	0
ENSNBRG00000013042	0	0
ENSNBRG00000013043	0	0
ENSNBRG00000013044	32	68
ENSNBRG00000013045	0	0
ENSNBRG00000013046	0	0
ENSNBRG00000013047	0	0
ENSNBRG00000013048	1	12
ENSNBRG00000013049	0	0
ENSNBRG00000013050	0	0
ENSNBRG00000013051	0	0
ENSNBRG00000013052	0	0
ENSNBRG00000013053	0	0
ENSNBRG00000013054	0	0
ENSNBRG00000013055	0	0
ENSNBRG00000013056	0	0
ENSNBRG00000013057	0	0
ENSNBRG00000013058	0	0
ENSNBRG00000013059	0	0
ENSNBRG00000013060	0	0
ENSNBRG00000013061	0	0
ENSNBRG00000013062	0	0
ENSNBRG00000013063	0	0
ENSNBRG00000013064	0	0
ENSNBRG00000013065	0	0
ENSNBRG00000013066	0	0
ENSNBRG00000013067	0	0
ENSNBRG00000013068	0	0
ENSNBRG00000013069	0	0
ENSNBRG00000013070	0	0
ENSNBRG00000013071	0	0
ENSNBRG00000013072	0	0
ENSNBRG00000013073	0	0
ENSNBRG00000013074	0	0
ENSNBRG00000013075	0	0
ENSNBRG00000013076	0	0
ENSNBRG00000013077	0	0
ENSNBRG00000013078	0	0
ENSNBRG00000013079	0	0
ENSNBRG00000013080	0	0
ENSNBRG00000013081	0	0
ENSNBRG00000013082	0	0
ENSNBRG00000013083	0	0
ENSNBRG00000013084	0	0
ENSNBRG00000013085	0	0
ENSNBRG00000013086	0	0
ENSNBRG00000013087	51	77
ENSNBRG00000013088	0	0
ENSNBRG00000013089	0	0
ENSNBRG00000013090	0	0
ENSNBRG00000013091	0	0
ENSNBRG00000013092	0	0
ENSNBRG00000013093	16	20
ENSNBRG00000013094	0	0
ENSNBRG00000013095	61	90
ENSNBRG00000013096	0	0
ENSNBRG00000013097	0	0
ENSNBRG00000013098	0	0
ENSNBRG00000013099	0	0
ENSNBRG00000013100	0	0
ENSNBRG00000013101	0	0
ENSNBRG00000013102	0	0
ENSNBRG00000013103	0	0
ENSNBRG00000013104	0	0
ENSNBRG00000013105	100	137
ENSNBRG00000013106	0	0
ENSNBRG00000013107	0	0
ENSNBRG00000013108	0	0
ENSNBRG00000013109	0	0
ENSNBRG00000013110	0	0
ENSNBRG00000013111	0	0
ENSNBRG00000013112	0	0
ENSNBRG00000013113	0	0
ENSNBRG00000013114	19	21
ENSNBRG00000013115	0	0
ENSNBRG00000013116	0	0
ENSNBRG00000013117	0	0
ENSNBRG00000013118	0	0
ENSNBRG00000013119	0	0
ENSNBRG00000013120	0	0
ENSNBRG00000013121	0	0
ENSNBRG00000013122	0	0
ENSNBRG00000013123	0	0
ENSNBRG00000013124	0	0
ENSNBRG00000013125	0	0
ENSNBRG00000013126	0	0
ENSNBRG00000013127	0	0
ENSNBRG00000013128	0	0
ENSNBRG00000013129	0	0
ENSNBRG00000013130	0	0
ENSNBRG00000013131	0	0
ENSNBRG00000013132	0	0
ENSNBRG00000013133	0	0
ENSNBRG00000013134	0	0
ENSNBRG00000013135	0	0
ENSNBRG00000013136	0	0
ENSNBRG00000013137	16	28
ENSNBRG00000013138	0	0
ENSNBRG00000013139	0	0
ENSNBRG00000013140	0	0
ENSNBRG00000013141	0	0
ENSNBRG00000013142	0	0
ENSNBRG00000013143	0	0
ENSNBRG00000013144	0	0
ENSNBRG00000013145	0	0
ENSNBRG00000013146	36	47
ENSNBRG00000013147	0	0
ENSNBRG00000013148	0	0
ENSNBRG00000013149	0	0
ENSNBRG00000013150	0	0
ENSNBRG00000013151	0	0
ENSNBRG00000013152	0	0
ENSNBRG00000013153	0	0
ENSNBRG00000013154	0	0
ENSNBRG00000013155	0	0
ENSNBRG00000013156	0	0
ENSNBRG00000013157	0	0
ENSNBRG00000013158	0	0
ENSNBRG00000013159	0	0
ENSNBRG00000013160	0	0
ENSNBRG00000013161	0	0
ENSNBRG00000013162	14	55
ENSNBRG00000013163	28	56
ENSNBRG00000013164	0	0
ENSNBRG00000013165	0	0
ENSNBRG00000013166	0	0
ENSNBRG00000013167	0	0
ENSNBRG00000013168	0	0
ENSNBRG00000013169	0	0
ENSNBRG00000013170	0	0
ENSNBRG00000013171	0	0
ENSNBRG00000013172	0	0
ENSNBRG00000013173	0	0
